     0.000      0.000      3.000      0.000          *          *      1.000      0.765      0.374      1.529 1 103
     2.000      2.000      2.000      0.000      1.000      2.000      3.000      1.240      0.337      0.858 1 120
     0.000      3.000      1.000      0.000      0.000      3.000      3.000      0.834      0.337      0.692 1 115
     0.000      0.000      1.000      0.000      1.000      2.000      0.000      0.518      0.337      0.931 1 119
     2.000      2.000      0.000      2.000      3.000      0.000      3.000      1.431      0.337      0.490 1 127
     1.000      0.000      1.000      1.000      2.000      1.000      2.000      0.978      0.337      1.114 1 106
     2.000      1.000      3.000      3.000      3.000      3.000      3.000      2.118      0.337      1.086 1 114
     3.000      3.000          *          *          *      1.000      1.000      1.788      0.441      0.000 1 113
     1.000      1.000      2.000      3.000      2.000      2.000      2.000      1.587      0.337      1.187 1 110
     0.000      1.000      1.000      0.000      1.000      1.000      3.000      0.641      0.337      1.766 1 116
     1.000      0.000      1.000      1.000      2.000      1.000      1.000      0.934      0.337      0.574 1 127
         *          *      0.000      0.000          *          *      2.000      0.591      0.433      2.090 1 101
     2.000      0.000      2.000      1.000      1.000      3.000      2.000      1.296      0.337      1.532 1 105
         *      2.000      2.000      2.000      3.000      3.000      0.000      1.741      0.368      0.486 1 122
     3.000      2.000      1.000      1.000      3.000      2.000      3.000      1.708      0.337      0.582 1 119
     1.000      1.000      1.000      1.000      1.000      2.000      0.000      0.924      0.337      0.651 1 110
     1.000      2.000      2.000      2.000      2.000      1.000      3.000      1.456      0.337      0.712 1 112
     1.000      1.000      3.000          *      3.000          *      3.000      1.691      0.385      1.859 1 121
     1.000      2.000      0.000      2.000      1.000      1.000      2.000      1.056      0.337      0.363 1 131
     3.000      3.000      3.000          *      3.000      3.000      3.000      2.345      0.371      3.168 1 120
     2.000      1.000      0.000      3.000      0.000      2.000      3.000      1.312      0.337      0.000 1 119
     2.000      2.000      3.000      1.000      3.000      3.000      0.000      1.727      0.337      0.834 1 126
         *      0.000      1.000      2.000          *      1.000      0.000      0.959      0.400      0.993 1 113
     0.000      1.000      0.000      2.000      2.000      1.000      3.000      0.988      0.337      0.241 1 118
     1.000      1.000      2.000      2.000      1.000      2.000      2.000      1.293      0.337      1.413 1 124
     0.000      3.000      3.000      1.000      0.000      3.000      3.000      1.231      0.337      1.501 1 115
     0.000      1.000      0.000      1.000      0.000      2.000      1.000      0.564      0.337      1.648 1 119
     2.000      1.000      2.000      1.000      1.000      3.000          *      1.349      0.341      0.317 1 118
     2.000      1.000      1.000      1.000      2.000      3.000      2.000      1.384      0.337      0.360 1 126
     1.000      1.000      1.000      2.000      2.000      2.000      3.000      1.349      0.337      0.223 1 116
     2.000      1.000      0.000      1.000      3.000      3.000      0.000      1.308      0.337      1.194 1 105
     2.000      3.000      3.000      3.000      3.000      3.000      3.000      2.270      0.337      0.409 1 120
     0.000      2.000      2.000          *      2.000      0.000      0.000      0.903      0.371      1.042 1 113
     1.000      2.000      2.000      1.000      2.000      3.000      3.000      1.455      0.337      1.396 1 126
     3.000          *      3.000      3.000      3.000      3.000      3.000      2.346      0.345      0.433 1 129
         *      1.000      3.000      1.000          *      3.000      0.000      1.389      0.400      0.343 1 125
     1.000      1.000      1.000      1.000      0.000      3.000      2.000      0.969      0.337      0.612 1 122
     0.000      1.000      1.000      2.000      3.000      2.000      0.000      1.181      0.337      2.184 1 101
     2.000      3.000      2.000      1.000      3.000      3.000          *      1.763      0.341      0.580 1 130
     1.000      0.000          *          *          *          *      0.000      0.865      0.465      0.989 1 121
     1.000      1.000      0.000      0.000      0.000      1.000      2.000      0.519      0.337      0.388 1 131
     0.000      1.000      1.000      1.000      2.000      2.000      0.000      0.887      0.337      0.000 1 123
         *      1.000          *      3.000          *      3.000      2.000      1.875      0.436      0.831 1 125
     1.000      1.000      0.000      0.000      0.000      0.000      2.000      0.435      0.337      0.000 1 112
     1.000      2.000      1.000      1.000      2.000      3.000      1.000      1.253      0.337      0.399 1 122
     0.000          *          *      0.000      0.000      1.000      3.000      0.492      0.367      0.628 1 121
     0.000      0.000      2.000      2.000      0.000      3.000      0.000      0.925      0.337      1.149 1 117
     1.000      1.000      1.000      2.000      2.000      2.000      3.000      1.349      0.337      0.876 1 118
     2.000          *      3.000      2.000      1.000      2.000      2.000      1.602      0.345      0.762 1 125
     1.000      2.000      1.000      1.000      2.000      3.000      2.000      1.297      0.337      2.341 1 121
     1.000      2.000      2.000      3.000      2.000      3.000      3.000      1.790      0.337      2.897 1 119
     2.000      1.000      3.000          *          *      3.000      2.000      1.767      0.405      0.835 1 101
         *      0.000      3.000          *          *      3.000      2.000      1.560      0.462      0.413 1 108
     0.000      1.000      1.000      0.000      1.000      2.000      1.000      0.637      0.337      0.533 1 115
     0.000      0.000      2.000      0.000      0.000      1.000      0.000      0.423      0.337      1.982 1 124
     1.000      1.000      2.000      1.000      1.000      2.000      0.000      1.038      0.337      0.445 1 110
     2.000      3.000      3.000      0.000      2.000          *      2.000      1.525      0.347      1.907 1 124
     1.000      0.000      1.000      2.000      1.000      0.000      2.000      0.936      0.337      0.000 1 104
         *      2.000      1.000      0.000      3.000      2.000      3.000      1.261      0.368      1.773 1 112
         *          *      0.000      0.000      2.000      2.000      0.000      0.714      0.379      0.659 1 106
         *          *      3.000          *          *          *          *      1.603      0.532      0.861 1 108
         *      1.000      1.000      3.000      3.000      3.000      3.000      1.871      0.368      3.390 1 121
     2.000          *      2.000      2.000          *          *      0.000      1.507      0.385      1.658 1 121
     1.000      0.000      0.000      1.000      2.000      3.000      0.000      0.943      0.337      0.638 1 112
         *      0.000      0.000      0.000      1.000          *      2.000      0.536      0.381      0.579 1 111
     1.000      0.000      2.000      3.000      2.000      2.000      1.000      1.468      0.337      0.859 1 132
     1.000      1.000      3.000      1.000      1.000      3.000      3.000      1.368      0.337      5.495 1 129
     2.000      1.000      0.000      1.000      1.000      0.000      2.000      0.892      0.337      0.314 1 125
         *          *      3.000      0.000          *      0.000      0.000      0.789      0.414      0.379 1 118
     3.000      3.000      0.000      1.000      1.000      0.000      0.000      1.118      0.337      0.685 1 116
     1.000      1.000      1.000      1.000      1.000      1.000      3.000      0.971      0.337      0.000 1 116
     1.000      2.000      0.000      1.000      0.000      3.000      0.000      0.842      0.337      0.879 1 120
     1.000      1.000      2.000      2.000      1.000      1.000      0.000      1.122      0.337      0.000 1 105
     1.000      1.000      2.000      1.000      3.000          *      3.000      1.429      0.347      1.824 1 104
     1.000          *      0.000      3.000      3.000      2.000      3.000      1.557      0.345      2.178 1 101
     3.000      0.000      3.000      2.000      0.000      3.000      0.000      1.527      0.337      0.846 1 114
     0.000      1.000      2.000      0.000      1.000      0.000      1.000      0.585      0.337      0.551 1 112
     2.000      0.000      0.000      0.000      0.000      1.000      2.000      0.606      0.337      1.343 1 107
         *      1.000      1.000      2.000      2.000      3.000      2.000      1.468      0.368      1.427 1 113
     1.000      2.000      1.000      2.000      1.000      1.000      1.000      1.127      0.337      0.000 1 129
         *          *          *      0.000      0.000      0.000      0.000      0.298      0.409      0.350 1 125
     3.000          *      3.000      3.000      0.000          *      1.000      1.799      0.356      1.636 1 119
     1.000      0.000      1.000      1.000          *          *      2.000      0.942      0.374      0.573 1 125
     1.000      2.000      1.000      3.000      1.000      2.000      0.000      1.334      0.337      0.644 1 107
     0.000      1.000      1.000      0.000      0.000      3.000      0.000      0.551      0.337      0.762 1 114
     1.000      1.000      0.000      1.000      0.000      2.000      0.000      0.683      0.337      1.753 1 126
     0.000      1.000      3.000      3.000      2.000      3.000      0.000      1.535      0.337      0.769 1 125
     1.000      0.000      1.000      1.000      2.000      3.000      1.000      1.102      0.337      0.470 1 123
         *          *          *          *          *          *      0.000      1.035      0.599      0.000 1 116
         *      2.000      3.000      3.000      3.000      2.000      0.000      1.978      0.368      2.048 1 116
     1.000          *      1.000      2.000      2.000      1.000      0.000      1.143      0.345      0.887 1 106
     3.000      0.000          *          *          *          *          *      1.619      0.476      0.101 1 118
     0.000      1.000      2.000      1.000      1.000      2.000      2.000      0.963      0.337      0.000 1 115
     1.000      1.000      0.000      1.000      1.000      1.000      1.000      0.769      0.337      1.097 1 126
     0.000      1.000      2.000      0.000      2.000      3.000      2.000      1.006      0.337      1.000 1 133
     1.000      1.000      1.000      3.000      3.000      3.000      0.000      1.595      0.337      1.483 1 132
     0.000          *      0.000      3.000      2.000      2.000      3.000      1.254      0.345      0.000 1 119
     1.000      1.000      2.000      3.000      3.000      3.000      0.000      1.709      0.337      1.867 1 114
     0.000      1.000      0.000      1.000      1.000      2.000      3.000      0.778      0.337      0.359 1 110
     1.000      1.000      1.000      1.000      0.000      0.000      1.000      0.674      0.337      0.309 1 112
     0.000      1.000      3.000      2.000          *      3.000      3.000      1.470      0.361      0.284 1 116
     1.000      1.000      1.000      1.000      1.000      1.000      1.000      0.884      0.337      0.910 1 113
         *          *      3.000          *          *          *      0.000      1.437      0.516      2.037 1 112
         *          *          *          *      3.000          *      1.000      1.609      0.505      2.028 1 116
     1.000      0.000      1.000      0.000      1.000      1.000      3.000      0.728      0.337      0.592 1 129
     3.000      1.000      3.000      2.000      2.000      3.000      3.000      1.987      0.337      1.381 1 129
     3.000      1.000      3.000      0.000      1.000      2.000      2.000      1.398      0.337      0.724 1 117
     1.000      1.000          *      1.000      1.000      2.000      2.000      1.073      0.357      0.992 1 121
     1.000      3.000      0.000      1.000      0.000      2.000      0.000      0.834      0.337      0.706 1 120
     1.000      1.000      1.000      0.000      0.000      1.000      0.000      0.546      0.337      1.295 1 103
     2.000      3.000      0.000      3.000      3.000      3.000      3.000      1.926      0.337      0.941 1 119
     1.000      2.000      1.000      1.000      1.000      2.000      2.000      1.087      0.337      1.178 1 114
     1.000      0.000      3.000      2.000      1.000      3.000      3.000      1.460      0.337      1.231 1 133
     1.000      2.000      1.000      1.000      0.000      1.000      0.000      0.790      0.337      0.354 1 116
     3.000          *          *      3.000      3.000      3.000      3.000      2.315      0.367      0.415 1 121
     1.000      2.000      1.000      1.000      1.000      3.000      0.000      1.083      0.337      1.716 1 132
     1.000      0.000      3.000      0.000          *          *      0.000      0.911      0.374      1.756 1 110
     1.000      1.000      1.000      0.000      1.000      3.000      3.000      0.971      0.337      0.551 1 126
     3.000      1.000      1.000      1.000      0.000      2.000      2.000      1.210      0.337      2.276 1 132
     2.000      1.000      1.000      2.000      1.000      3.000      1.000      1.381      0.337      0.312 1 117
     0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.193      0.337      0.341 1 104
     3.000      3.000      1.000      3.000      1.000      0.000      3.000      1.699      0.337      2.597 1 132
     1.000      1.000      1.000      2.000      2.000          *      2.000      1.304      0.347      0.811 1 108
     1.000      1.000      2.000      0.000      2.000      2.000      3.000      1.128      0.337      0.000 1 129
     0.000      3.000      1.000      0.000      1.000      0.000      3.000      0.709      0.337      1.039 1 113
     1.000      0.000      0.000      2.000      2.000      2.000      0.000      1.027      0.337      0.961 1 103
         *          *      0.000      0.000          *      0.000      0.000      0.269      0.414      0.933 1 132
     0.000          *      1.000      0.000      3.000      1.000      0.000      0.754      0.345      1.042 1 106
     1.000      2.000          *      3.000      3.000      3.000      3.000      1.962      0.357      2.190 1 104
     1.000      0.000      1.000      1.000      0.000          *      3.000      0.825      0.347      0.000 1 103
     1.000      1.000      0.000      0.000      3.000      0.000      3.000      0.858      0.337      1.122 1 124
     0.000      0.000      1.000      0.000      1.000      1.000      0.000      0.434      0.337      0.951 1 113
     2.000      0.000      0.000      0.000      1.000      2.000      3.000      0.860      0.337      0.327 1 123
     1.000      2.000      1.000      1.000      3.000      2.000      3.000      1.383      0.337      0.000 1 123
         *      1.000      2.000      1.000      0.000      1.000      2.000      0.904      0.368      0.252 1 127
         *          *      1.000      1.000      3.000      1.000      2.000      1.235      0.379      2.066 1 110
         *      0.000      1.000          *      1.000      1.000      0.000      0.662      0.415      1.662 1 105
         *          *      3.000      3.000          *      3.000      3.000      2.126      0.414      0.506 1 125
     3.000      1.000      3.000      2.000      2.000      3.000      3.000      1.987      0.337      1.148 1 129
     3.000      0.000      0.000      0.000      0.000      0.000      0.000      0.597      0.337      1.655 1 103
     0.000      2.000          *      2.000          *          *      0.000      1.108      0.402      1.471 1 103
     1.000      3.000      0.000      3.000      0.000      3.000      3.000      1.384      0.337      0.000 1 104
     0.000      1.000      3.000      3.000      3.000      3.000      3.000      1.793      0.337      0.000 1 122
         *      1.000      1.000          *          *          *      3.000      1.181      0.490      0.000 1 116
     3.000      2.000      3.000      3.000      3.000      1.000      2.000      2.145      0.337      2.404 1 132
     0.000      2.000      2.000      2.000      3.000          *      3.000      1.514      0.347      0.000 1 106
     0.000      0.000      1.000      1.000          *      2.000      2.000      0.780      0.361      0.000 1 128
     1.000      0.000      1.000      1.000      0.000      1.000      0.000      0.638      0.337      0.881 1 109
     0.000      0.000          *      2.000      2.000      1.000      2.000      1.042      0.357      0.946 1 107
     0.000      0.000      0.000          *      0.000      3.000      1.000      0.492      0.371      1.746 1 101
     0.000      3.000          *      0.000      0.000      2.000      0.000      0.632      0.357      0.903 1 103
     3.000      3.000      3.000      3.000      2.000      3.000      3.000      2.306      0.337      0.577 1 106
     1.000      0.000      1.000      0.000      3.000      3.000      3.000      1.148      0.337      1.644 1 115
         *          *          *          *      1.000          *      0.000      0.944      0.505      2.379 1 121
     0.000      0.000      0.000      0.000      0.000      0.000      2.000      0.197      0.337      1.368 1 131
     1.000      0.000      1.000          *      1.000      1.000      3.000      0.885      0.371      0.640 1 119
     2.000          *      3.000      3.000      2.000          *      0.000      1.850      0.356      0.710 1 108
     2.000      2.000      0.000      0.000      2.000      3.000      3.000      1.221      0.337      1.940 1 104
     1.000      1.000      3.000      1.000      3.000      1.000      2.000      1.409      0.337      0.537 1 101
     2.000      1.000      3.000      2.000      2.000      2.000      2.000      1.697      0.337      0.476 1 109
     2.000      2.000      0.000      2.000      0.000      1.000      2.000      1.092      0.337      1.021 1 132
     1.000      1.000      2.000      1.000      2.000      2.000      3.000      1.296      0.337      0.670 1 120
     1.000      1.000      2.000      1.000      1.000      3.000      0.000      1.122      0.337      1.026 1 109
     0.000      3.000      3.000      2.000      2.000      2.000      3.000      1.567      0.337      0.331 1 121
     0.000      2.000          *      1.000      3.000      2.000      3.000      1.309      0.357      0.492 1 110
     1.000      0.000          *      3.000      2.000      2.000      0.000      1.408      0.357      1.125 1 113
     3.000      0.000      3.000      1.000      1.000      3.000      0.000      1.486      0.337      0.754 1 112
     1.000      0.000      3.000      1.000      3.000      1.000      2.000      1.334      0.337      1.041 1 118
     1.000          *      0.000          *      0.000          *      2.000      0.673      0.397      1.740 1 111
     1.000      0.000      0.000      2.000      1.000      1.000      1.000      0.861      0.337      1.078 1 112
     0.000      0.000      2.000      0.000      1.000      2.000      0.000      0.633      0.337      1.087 1 107
     2.000      1.000      2.000      3.000      0.000      0.000      0.000      1.242      0.337      0.609 1 101
     0.000      2.000      2.000      1.000      2.000      2.000      3.000      1.209      0.337      1.218 1 123
     0.000      2.000      1.000      0.000      2.000      0.000      0.000      0.628      0.337      0.603 1 112
     1.000      0.000      3.000      0.000      0.000      3.000      3.000      0.999      0.337      0.934 1 106
     0.000      0.000          *      0.000      0.000      0.000      3.000      0.336      0.357      0.931 1 114
     0.000      2.000      1.000      1.000          *      0.000      2.000      0.762      0.361      1.095 1 104
     0.000      0.000      1.000      2.000      0.000      2.000      2.000      0.814      0.337      0.970 1 113
     2.000      2.000      2.000      3.000      1.000      0.000      3.000      1.576      0.337      1.009 1 125
     3.000      1.000      0.000      2.000      2.000      1.000      0.000      1.344      0.337      2.358 1 105
         *      2.000      3.000      3.000      0.000      3.000      3.000      1.783      0.368      0.829 1 127
     1.000      0.000      1.000      1.000      3.000      2.000      0.000      1.100      0.337      0.745 1 109
     0.000      1.000      0.000      1.000      2.000      2.000      0.000      0.773      0.337      0.912 1 113
     2.000      3.000      2.000      2.000      2.000      3.000      1.000      1.774      0.337      0.917 1 111
     2.000      2.000      2.000      2.000      1.000      3.000      3.000      1.659      0.337      1.471 1 114
     2.000      0.000      1.000      1.000      1.000      3.000      2.000      1.182      0.337      0.789 1 123
     1.000          *      3.000      1.000      1.000      3.000      0.000      1.251      0.345      0.716 1 123
     2.000          *      3.000      2.000          *      3.000      0.000      1.735      0.371      0.000 1 132
     3.000      0.000      3.000      0.000      0.000      3.000      3.000      1.324      0.337      2.023 1 116
         *      2.000      3.000      3.000      3.000      3.000      2.000      2.183      0.368      1.000 1 115
         *      0.000      3.000      0.000      0.000      2.000      2.000      0.850      0.368      0.897 1 118
         *          *      1.000      0.000      0.000          *          *      0.539      0.400      2.255 1 114
     0.000      1.000      1.000      0.000      3.000      1.000      3.000      0.894      0.337      0.000 1 124
     3.000      3.000      3.000      2.000          *      3.000      1.000      2.103      0.361      3.209 1 127
     1.000          *          *      2.000      1.000          *      0.000      1.165      0.380      0.940 1 122
     1.000          *      2.000      1.000      0.000      1.000      1.000      0.869      0.345      0.000 1 106
         *      3.000      3.000      3.000      2.000          *      3.000      2.131      0.381      0.302 1 107
         *      0.000      3.000      2.000      3.000      2.000      2.000      1.702      0.368      1.042 1 125
         *      0.000      3.000      2.000      2.000      1.000      0.000      1.347      0.368      0.497 1 116
     2.000      0.000      2.000      1.000      2.000      3.000      0.000      1.335      0.337      0.602 1 108
     2.000          *      3.000      1.000          *      1.000      0.000      1.328      0.371      3.369 1 126
     1.000      2.000      2.000          *      0.000      3.000      3.000      1.258      0.371      0.352 1 127
     0.000          *      3.000      3.000      3.000          *      3.000      1.775      0.356      0.485 1 133
     1.000          *      1.000      1.000      0.000          *      2.000      0.855      0.356      1.074 1 110
     1.000      0.000      1.000      0.000      2.000      1.000      3.000      0.854      0.337      0.598 1 107
     0.000      0.000      1.000      0.000      0.000      0.000      3.000      0.356      0.337      1.637 1 101
     1.000      3.000      2.000      2.000      2.000      3.000      2.000      1.655      0.337      1.277 1 115
     0.000      0.000      0.000      0.000      0.000      3.000      2.000      0.448      0.337      0.610 1 107
     0.000      0.000      1.000      0.000          *          *      0.000      0.429      0.374      0.317 1 114
     0.000      0.000      1.000      1.000      2.000      2.000      2.000      0.899      0.337      0.000 1 113
         *          *      2.000          *      0.000      3.000      0.000      1.019      0.430      1.065 1 120
     2.000      3.000      3.000      3.000      3.000      3.000      2.000      2.226      0.337      0.595 1 132
         *      1.000      2.000          *          *      1.000      0.000      1.006      0.462      1.053 1 128
     2.000      2.000      3.000      3.000      2.000      3.000      2.000      2.024      0.337      1.232 1 106
         *      3.000      3.000          *      3.000      3.000      0.000      1.990      0.415      0.803 1 130
     1.000      3.000      0.000      1.000      0.000          *      3.000      0.944      0.347      0.386 1 119
     3.000      0.000      3.000      2.000      2.000      3.000      3.000      1.911      0.337      0.591 1 126
     0.000      2.000      1.000      1.000      0.000      3.000      0.000      0.794      0.337      1.412 1 115
     1.000      2.000      3.000      2.000      3.000      2.000      2.000      1.736      0.337      2.544 1 110
     1.000      1.000      1.000      1.000      2.000      2.000      3.000      1.181      0.337      1.293 1 116
     1.000      2.000      2.000      1.000      2.000      2.000      1.000      1.284      0.337      0.000 1 113
     1.000      3.000      3.000      0.000      3.000      3.000      3.000      1.605      0.337      0.962 1 123
     1.000      2.000          *      3.000      2.000          *      0.000      1.597      0.369      0.311 1 110
     1.000      3.000      0.000      2.000      3.000      1.000      0.000      1.297      0.337      0.000 1 104
     1.000      1.000      0.000      1.000      1.000      1.000      3.000      0.857      0.337      0.668 1 109
     1.000      0.000      3.000      2.000      1.000      1.000      0.000      1.161      0.337      0.767 1 131
     0.000      3.000      0.000      1.000      0.000      0.000      2.000      0.592      0.337      1.230 1 117
     1.000      1.000      3.000      1.000      0.000      3.000      3.000      1.242      0.337      0.891 1 115
     3.000      3.000      3.000      3.000      1.000      2.000      3.000      2.096      0.337      0.674 1 133
     3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.432      0.337      0.800 1 105
     2.000      0.000      0.000      1.000      0.000      0.000      3.000      0.734      0.337      0.625 1 113
     2.000      0.000      2.000      2.000      3.000      0.000          *      1.444      0.341      2.699 1 104
     0.000      1.000      0.000      2.000      1.000      1.000      0.000      0.730      0.337      1.605 1 105
     1.000      1.000      0.000      1.000      0.000      0.000      2.000      0.603      0.337      0.000 1 129
     2.000      2.000      3.000      1.000      3.000      2.000      3.000      1.775      0.337      0.637 1 119
     1.000      0.000      2.000      3.000      1.000          *      2.000      1.389      0.347      0.381 1 127
     1.000      0.000      0.000      0.000      0.000      3.000      3.000      0.655      0.337      1.253 1 103
     1.000      0.000      1.000      1.000      1.000      2.000      0.000      0.848      0.337      1.560 1 106
     1.000      1.000      1.000      0.000      2.000      3.000      3.000      1.097      0.337      0.750 1 101
     1.000      1.000      2.000      2.000      2.000      1.000      0.000      1.248      0.337      1.383 1 104
     0.000      3.000      2.000      2.000      0.000          *      1.000      1.100      0.347      0.482 1 108
     2.000      1.000      3.000      2.000      3.000      3.000      3.000      1.951      0.337      0.762 1 116
     1.000      0.000      1.000      1.000      1.000      1.000      3.000      0.896      0.337      1.603 1 113
         *          *          *          *          *          *      0.000      1.035      0.599      0.786 1 101
     2.000      0.000      3.000      2.000      1.000      3.000      2.000      1.579      0.337      0.899 1 117
     2.000      1.000      1.000      1.000      3.000      2.000      3.000      1.470      0.337      1.064 1 101
         *          *          *          *      3.000      1.000      0.000      1.322      0.475      1.007 1 125
     0.000      3.000      0.000      1.000      0.000      2.000      0.000      0.672      0.337      1.036 1 131
     1.000      0.000      3.000      1.000      1.000      1.000      2.000      1.081      0.337      2.210 1 105
     2.000      2.000      2.000          *          *          *      0.000      1.478      0.422      1.307 1 126
