.	0	0	0	0	0	0	3	.	.	3	3	2	0	0	0	0	2	2	1	1	2	2	0.6061	108
3	3	3	3	3	3	3	4	4	4	4	4	0	0	0	1	1	2	1	1	1	3	1	0.564	123
0	3	0	2	2	2	2	3	3	3	2	2	1	0	0	1	1	0	1	3	3	4	1	0.5885	117
2	.	3	3	3	0	3	3	4	0	4	4	1	1	0	1	1	2	1	4	5	2	1	0.2853	123
.	0	.	2	.	.	3	3	2	3	2	3	2	0	1	1	0	0	0	3	3	3	2	2.3736	113
3	2	0	0	2	1	3	0	2	3	3	3	1	0	0	1	1	1	1	2	2	2	2	1.3646	103
1	0	0	0	0	2	0	1	4	3	4	3	4	0	0	1	1	3	3	1	2	4	3	1.7145	109
0	1	0	.	0	.	0	2	3	3	2	3	4	0	0	1	0	0	0	2	1	2	0	0.7819	112
0	3	3	2	0	1	.	1	1	3	3	1	1	0	0	0	1	2	2	4	2	4	2	0.4119	121
1	1	0	1	1	3	0	1	3	1	1	2	0	0	0	1	0	3	3	3	5	4	2	1.7697	132
1	2	.	1	0	1	.	3	3	3	3	4	2	.	.	.	.	1	1	1	1	1	0	0.2822	118
.	.	.	.	.	.	.	3	2	3	0	3	1	0	0	0	0	0	1	1	2	1	0	0.3216	106
.	.	.	.	.	.	0	2	2	2	2	2	2	.	0	.	.	0	1	3	3	.	.	1.2306	130
3	3	3	3	3	3	3	2	2	2	3	2	2	0	1	0	1	2	2	2	4	5	3	0.4496	133
3	3	3	3	3	3	0	.	.	.	.	.	.	0	0	1	1	.	.	.	.	.	.	0	125
1	0	1	2	3	3	3	3	4	4	4	4	3	.	.	.	.	1	1	2	2	2	2	1.593	131
0	3	0	2	3	2	3	3	4	2	3	3	0	1	0	1	0	2	2	1	1	2	2	0.4624	131
1	1	1	1	2	0	1	2	1	2	3	2	2	0	0	1	1	1	1	2	2	4	0	0.4528	130
3	3	3	3	3	3	3	2	1	2	2	2	3	0	0	1	0	0	3	2	2	4	1	2.9353	121
3	3	1	2	2	2	3	4	0	0	3	0	1	1	0	1	1	3	3	4	4	3	4	1.7785	120
3	2	2	3	3	.	3	3	2	3	3	1	4	0	0	1	1	3	2	4	3	2	4	0.5964	114
.	.	3	1	.	.	0	1	3	0	3	3	0	0	0	1	1	2	0	4	4	3	1	0.4152	121
2	1	1	0	0	.	0	2	3	1	3	3	3	0	0	1	0	0	0	1	4	2	1	0.5443	108
.	1	0	0	1	.	0	2	2	3	3	3	3	.	1	.	.	0	0	2	2	2	0	0.8151	124
2	.	0	1	1	.	3	2	1	2	3	2	2	0	0	0	1	1	1	3	4	2	0	1.0212	112
3	3	0	0	.	3	0	2	4	4	4	4	4	0	0	0	1	2	2	1	1	1	0	0.4263	101
0	3	3	0	0	3	3	3	4	4	1	3	1	0	0	1	1	2	1	3	1	3	1	1.0749	116
2	0	2	0	2	2	3	2	2	1	1	1	2	1	1	1	1	2	2	2	2	3	2	0.1903	112
3	1	3	2	2	1	3	2	1	2	1	1	3	1	0	0	1	1	1	3	4	3	1	0.4048	107
2	1	2	2	2	2	1	.	.	.	.	.	.	0	0	0	0	.	.	.	.	.	.	0	110
3	.	.	3	1	.	3	.	.	.	.	.	.	1	0	1	1	.	.	.	.	.	.	0	109
1	0	2	1	.	2	2	3	4	2	3	3	3	0	0	1	0	2	3	2	1	3	4	0.9094	118
2	2	2	1	2	3	1	0	2	1	1	3	2	1	1	1	1	3	3	2	2	5	3	6.4445	105
1	2	0	1	1	3	1	1	1	2	3	3	1	1	0	1	0	2	2	2	2	4	2	0.7953	113
0	1	1	0	0	1	3	0	0	0	4	0	3	1	0	1	1	3	3	3	5	4	3	0.8188	110
1	2	0	0	2	2	2	3	3	4	3	3	3	1	0	1	1	2	1	2	2	3	3	0.2986	108
3	2	1	2	2	2	2	1	2	0	3	3	0	0	0	1	1	3	3	2	2	3	3	1.8987	124
.	.	3	2	.	3	0	2	3	3	2	3	2	0	0	1	0	2	1	3	3	4	1	0.8685	129
1	0	0	0	0	2	0	2	1	3	2	1	1	1	1	1	1	3	3	4	4	4	3	0.7684	117
1	2	0	0	3	1	0	3	4	2	3	2	3	1	0	1	1	0	0	1	1	2	0	0.555	107
3	1	3	3	0	1	0	1	2	3	1	4	0	1	1	1	1	3	3	1	2	3	2	1.0313	131
1	1	2	2	0	1	2	1	4	4	3	4	3	0	1	1	1	3	3	1	5	4	4	0.8519	108
1	2	0	2	2	2	3	1	0	4	0	0	1	0	0	1	1	2	2	5	5	4	3	1.276	104
0	.	0	0	0	0	2	0	2	0	3	0	0	0	1	1	1	2	2	4	5	4	4	0.4729	115
.	3	3	.	3	.	3	4	4	2	4	4	3	0	0	1	0	1	3	2	1	4	2	1.3038	130
0	1	3	0	.	0	.	.	.	.	.	.	.	0	0	0	0	.	.	.	.	.	.	0	106
2	1	0	1	3	.	2	3	3	4	3	3	2	1	0	0	0	1	1	2	2	2	0	0.7752	112
2	1	1	0	1	1	2	2	3	1	2	2	2	0	0	1	1	1	1	3	2	4	2	1.369	105
2	2	0	0	0	3	2	4	3	3	4	3	0	0	0	0	0	2	2	2	2	3	2	1.0282	132
0	3	0	0	3	0	2	.	.	.	.	.	.	0	1	1	1	.	.	.	.	.	.	0	107
.	2	1	1	.	2	3	3	3	3	3	3	3	0	1	1	1	2	2	4	4	2	2	1.4858	133
.	.	3	.	.	.	2	3	3	3	3	3	3	0	0	1	1	0	1	4	4	2	0	0.9633	108
3	0	1	1	1	2	0	3	2	2	3	1	1	0	0	1	0	2	2	2	2	4	3	0.5646	106
2	3	1	2	2	1	3	4	4	4	4	4	1	0	0	0	0	3	3	1	1	2	1	0.6779	110
1	1	2	2	.	1	2	1	0	0	4	1	1	1	1	1	1	2	2	4	5	4	2	0.6364	123
1	1	0	0	2	.	1	2	1	2	3	3	0	0	0	0	0	2	2	1	2	4	2	0.6562	113
0	2	2	1	3	3	3	4	4	2	4	2	3	0	0	1	0	1	3	3	1	1	4	1.4029	119
0	0	0	0	0	1	0	3	1	3	3	3	1	0	0	0	0	2	2	4	4	2	2	2.4974	131
.	2	1	0	0	.	3	1	3	4	0	4	4	0	0	0	0	2	2	4	4	5	1	1.6361	118
0	1	0	0	.	0	0	3	2	2	3	3	2	0	0	0	1	1	1	3	2	2	1	1.4431	131
1	.	2	.	2	1	0	1	3	3	3	2	0	0	0	0	1	2	2	2	2	4	2	0.5287	118
0	1	2	0	1	.	2	3	4	4	1	4	0	0	1	1	1	2	2	1	2	2	2	1.4402	119
3	3	3	3	3	3	0	1	3	3	2	3	3	0	0	0	1	2	2	3	5	4	2	1.0906	114
.	0	1	2	3	0	3	4	4	3	3	4	3	0	0	1	0	1	1	2	2	4	1	1.8005	108
3	3	3	3	3	3	3	1	4	4	4	4	0	0	0	0	0	3	2	1	4	4	3	1.0759	126
3	1	3	3	1	1	0	3	3	4	2	0	1	1	1	1	1	3	3	2	4	4	4	0.2994	127
.	1	3	3	3	.	3	3	0	4	4	3	0	0	0	0	0	2	2	1	1	3	4	0.5565	121
3	3	3	3	3	3	3	3	4	0	2	4	0	1	0	1	0	3	3	2	2	4	4	1.0386	127
2	2	3	3	3	1	2	2	2	1	3	2	2	0	0	1	0	2	2	3	3	3	2	0.3209	125
2	3	3	2	3	0	3	1	3	1	2	3	3	1	0	1	0	2	2	3	4	4	2	0.5994	110
0	1	0	2	0	1	2	2	3	3	4	3	2	0	0	0	1	2	2	4	2	3	2	0.868	126
2	2	2	2	.	.	0	3	1	2	2	1	3	0	0	1	1	2	2	4	4	4	2	0.6012	117
0	2	2	1	0	2	2	2	3	3	1	2	1	0	0	1	0	1	1	2	2	2	1	1.5772	124
2	0	1	2	1	2	3	0	3	1	4	4	1	0	0	1	1	3	3	2	4	5	3	0.3316	106
0	3	1	1	0	1	2	4	0	2	3	3	0	0	1	1	0	2	2	.	5	2	2	0.3746	125
1	1	2	2	1	2	2	0	1	2	3	2	1	1	0	1	1	3	3	2	4	4	2	0.6549	107
0	1	2	2	1	.	2	2	2	2	3	2	1	0	0	1	0	2	1	3	2	4	2	1.5531	109
.	3	3	3	2	.	0	3	4	4	4	4	2	0	0	0	1	2	1	1	1	3	2	0.7898	133
0	0	2	0	3	1	0	0	3	4	3	4	4	0	0	0	1	3	3	4	5	4	3	0.8999	103
1	0	1	1	1	1	1	1	1	1	2	2	0	1	1	1	1	2	3	3	3	3	2	0.9188	114
1	1	.	2	.	.	0	2	3	3	3	3	1	0	0	1	1	1	2	2	4	2	2	0.7831	117
3	3	3	3	3	.	3	1	1	2	3	4	1	0	0	0	1	2	2	1	1	2	2	0.805	104
1	3	2	0	1	3	2	0	1	1	3	3	3	0	1	1	0	2	2	2	4	4	2	0.384	122
3	3	3	3	3	3	3	4	3	3	4	3	3	0	0	0	0	2	2	1	1	2	2	0.6478	121
3	3	3	2	2	3	0	0	3	3	4	3	2	0	0	1	1	3	3	1	2	4	3	0.3008	109
0	.	.	2	1	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	0	125
2	1	2	2	3	3	2	2	1	1	3	3	0	0	0	1	1	3	3	4	4	4	3	0.8978	101
3	.	.	3	3	3	3	3	3	2	3	1	2	0	0	0	1	3	3	4	5	4	3	1.9349	112
1	0	2	.	0	1	3	2	1	3	4	2	2	1	0	0	0	2	2	2	1	4	2	0.6187	109
3	1	3	3	3	.	3	3	3	3	3	4	2	0	0	0	1	2	2	5	5	2	2	0.2973	122
2	3	2	1	2	3	0	3	3	2	4	4	0	0	1	1	0	2	2	1	1	4	3	1.5591	105
2	1	3	2	3	0	3	2	2	3	4	1	3	0	0	1	1	2	2	2	4	4	2	0.5369	119
3	2	1	3	2	1	2	4	4	4	0	4	3	0	0	1	0	3	3	1	2	5	4	0.7601	106
1	0	2	1	1	2	3	0	4	4	4	3	0	0	0	1	0	3	3	5	5	2	0	1.6359	109
.	.	2	3	2	1	0	2	1	2	4	2	0	0	0	0	1	2	2	1	2	3	2	0.4919	130
2	2	2	1	1	2	0	.	.	.	.	.	.	1	0	1	1	.	.	.	.	.	.	0	104
2	1	2	2	.	1	2	2	3	2	4	2	2	0	0	1	1	2	2	2	3	4	1	0.3866	116
2	1	3	1	1	3	3	3	3	1	4	3	0	1	0	0	0	2	2	1	2	3	1	0.2381	107
0	2	0	0	.	0	3	0	1	1	3	3	0	0	0	1	1	2	3	2	2	2	0	0.3567	109
1	1	1	1	0	2	0	0	1	2	1	1	1	0	1	1	0	3	3	2	4	4	2	1.1157	129
1	0	.	2	.	.	0	1	2	2	1	2	0	0	0	1	1	1	1	3	4	2	1	1.5368	108
2	1	0	2	2	3	1	0	2	0	4	2	0	1	0	1	0	3	3	2	2	5	4	0.4114	107
1	1	1	3	3	2	2	4	3	3	0	3	2	0	0	1	1	3	3	1	1	5	4	1.7501	103
0	2	0	0	1	0	0	.	.	.	.	.	.	0	0	0	1	.	.	.	.	.	.	0	125
0	.	.	0	.	.	0	3	0	2	3	4	1	0	0	.	1	1	1	4	5	2	1	0.4874	117
1	0	1	0	0	1	0	2	3	2	.	3	0	1	0	1	1	1	.	1	1	3	2	0.9167	106
1	2	3	0	1	.	0	3	3	1	3	2	2	0	0	1	1	2	1	2	2	2	2	0.3294	123
0	.	0	.	0	.	0	.	.	.	.	.	.	0	0	0	0	.	.	.	.	.	.	0	110
2	3	3	3	2	3	3	.	.	.	.	.	.	1	0	1	1	.	.	.	.	.	.	0	129
2	0	2	1	.	.	0	2	3	2	3	2	0	0	1	1	0	1	1	2	2	2	0	0.6495	112
.	.	.	.	.	.	0	.	.	.	.	.	.	.	0	.	.	.	.	.	.	.	.	0	121
.	.	.	.	.	.	.	.	2	.	.	2	.	0	0	0	1	1	1	.	3	4	4	3.0859	116
.	2	.	1	2	.	3	3	1	2	3	3	3	.	0	.	.	2	3	2	5	2	4	1.0385	121
1	1	2	1	2	1	0	1	3	3	1	3	3	0	0	1	0	2	2	2	1	4	2	0.5691	108
0	1	0	1	1	2	2	1	1	0	4	1	1	0	0	0	0	2	0	4	4	4	2	1.5186	106
.	3	3	3	3	3	3	3	4	1	0	4	0	0	1	1	0	2	2	2	4	4	3	0.2936	125
0	0	0	0	0	0	0	2	3	2	1	4	2	0	1	1	0	1	0	3	2	2	2	1.1489	101
0	1	0	0	0	1	0	1	3	4	3	4	3	0	0	1	1	2	2	2	3	2	1	0.6349	101
1	2	2	1	0	2	0	.	.	.	.	.	.	1	1	1	1	.	.	.	.	.	.	0	101
2	2	3	3	3	1	3	3	1	1	3	0	0	0	0	1	1	1	1	3	4	3	2	0.9328	117
1	0	1	1	1	0	0	1	1	2	3	3	1	0	0	0	1	2	1	2	4	4	2	0.6525	118
1	2	.	.	3	0	0	.	.	.	.	.	.	0	0	0	1	.	.	.	.	.	.	0	108
1	1	2	2	.	1	0	1	3	1	3	1	1	0	0	1	0	2	1	2	2	4	2	0.9166	128
1	1	2	1	1	3	3	.	.	.	.	.	.	0	0	1	1	.	.	.	.	.	.	0	123
.	.	1	2	.	.	3	4	3	0	4	2	0	0	0	1	0	2	2	3	4	2	4	0.5571	117
.	.	.	.	.	.	0	4	2	4	3	4	2	0	0	1	0	2	2	3	3	2	2	1.9926	112
0	2	3	1	2	3	2	3	3	3	3	3	0	0	0	1	1	3	2	4	4	4	2	1.7197	132
1	2	1	1	0	0	2	0	2	3	1	2	2	1	1	1	1	2	2	3	2	2	3	1.1295	123
2	2	2	2	3	2	3	3	3	3	3	3	3	1	0	1	1	2	2	1	2	2	3	0.3623	120
1	0	0	0	0	1	0	1	2	2	3	2	3	1	0	0	1	2	0	3	2	1	1	0.333	132
2	1	2	1	2	3	3	3	3	3	4	3	2	0	1	0	0	2	2	3	2	4	3	0.3659	117
2	1	3	2	2	3	1	0	3	4	4	4	0	0	0	1	0	3	2	1	3	4	4	1.2083	122
0	2	.	1	1	1	.	0	3	3	1	3	2	0	0	1	0	2	2	1	1	3	1	1.3457	104
3	2	1	2	.	.	1	3	3	4	2	4	4	0	0	1	1	1	1	2	2	2	1	3.7998	121
2	2	2	.	2	2	1	3	3	3	1	3	3	0	0	0	0	2	1	2	2	2	2	2.105	121
0	3	1	2	2	2	0	1	3	3	4	3	3	0	0	1	1	2	2	2	4	4	3	0.6607	101
2	2	3	3	3	1	2	3	1	1	3	1	1	.	1	.	.	3	2	2	2	4	2	1.0918	118
.	0	1	0	.	1	0	1	1	2	2	1	0	0	0	1	0	1	1	2	2	3	1	0.8546	115
1	2	.	2	2	3	2	3	3	2	4	4	3	0	0	0	0	0	0	2	1	1	0	1.7376	131
2	.	3	3	3	.	3	3	4	3	4	1	2	0	0	0	1	0	0	5	5	1	1	0.7665	133
3	1	2	2	3	1	3	4	4	3	3	3	2	0	0	1	1	2	1	1	1	1	0	0.5345	120
1	1	1	0	0	1	2	3	2	2	4	2	2	0	1	1	1	2	2	1	2	3	2	1.5657	131
0	3	3	1	3	0	3	.	.	.	.	.	.	0	0	0	0	.	.	.	.	.	.	0	109
3	2	.	3	3	2	3	2	1	2	3	1	2	0	0	0	0	0	0	3	2	3	0	0.9404	116
1	1	2	1	0	2	2	0	1	1	0	2	0	1	0	1	1	3	3	3	5	4	2	0.6552	114
.	2	.	1	.	.	3	4	4	3	4	4	4	1	0	1	0	1	0	2	4	1	1	0.1639	118
1	0	2	2	1	2	2	2	3	2	3	4	2	0	1	0	1	2	2	3	2	3	2	1.6898	132
3	0	3	2	2	1	3	1	1	1	0	1	0	0	0	1	1	3	2	1	5	4	3	1.0767	126
0	2	1	2	3	2	3	4	3	3	1	3	0	0	0	0	1	0	1	1	1	1	2	0.8012	114
3	3	0	.	.	0	0	.	.	.	.	.	.	0	0	1	1	.	.	.	.	.	.	0	106
0	2	2	1	2	2	3	2	3	4	4	4	1	1	0	1	0	1	1	1	1	1	3	0.319	115
0	2	2	2	3	3	0	.	.	.	.	.	.	0	0	1	1	.	.	.	.	.	.	0	105
1	1	.	2	3	.	0	2	1	2	3	2	3	0	0	0	0	1	2	3	4	1	2	0.7705	118
1	3	2	2	2	2	3	1	1	2	1	3	2	1	0	0	1	1	1	4	2	2	1	0.8877	115
1	2	2	.	3	3	3	3	1	3	1	4	0	0	0	1	1	2	2	2	2	2	3	1.2104	126
1	2	1	2	2	0	3	0	1	1	0	1	3	1	1	1	1	3	3	2	5	5	2	0.2875	131
1	2	1	3	3	3	0	.	.	.	.	.	.	0	0	1	0	.	.	.	.	.	.	0	125
1	0	0	0	1	3	2	2	1	0	1	0	2	0	1	1	1	2	2	2	2	4	1	1.1029	119
0	0	1	0	1	1	3	3	4	3	3	3	1	1	0	1	1	2	2	2	2	3	1	0.2908	115
1	3	3	2	0	2	2	1	1	3	3	3	0	0	1	1	1	2	3	3	3	4	2	0.376	126
.	.	3	0	0	0	0	3	3	3	4	3	2	0	0	1	1	2	2	4	3	2	2	0.7293	126
0	2	0	0	0	2	0	3	2	3	3	2	1	0	1	1	1	0	1	2	2	2	0	0.1873	108
3	0	3	3	0	2	3	2	3	3	3	3	4	0	0	1	0	2	2	2	2	3	3	1.1693	116
0	1	1	0	1	0	0	4	3	2	0	3	3	0	0	1	0	2	2	2	3	3	1	0.3207	117
3	3	3	2	1	1	3	4	1	0	1	0	0	1	1	1	1	3	2	3	4	1	2	1.2624	118
1	2	2	1	1	0	0	2	2	3	4	2	2	0	0	0	1	2	2	2	1	4	2	0.4267	112
2	3	3	1	.	.	2	3	4	3	4	4	0	1	1	1	1	2	2	1	1	4	2	0.4103	110
0	0	2	0	2	3	2	2	1	1	3	1	1	1	1	1	1	2	2	2	2	4	3	0.5071	119
2	1	3	3	3	3	3	4	3	3	4	4	0	1	0	0	0	3	2	1	1	2	2	0.5152	130
1	1	1	3	1	2	2	1	1	1	3	1	0	0	0	0	0	2	2	4	4	2	1	0.5868	103
0	3	2	3	3	3	3	.	.	.	.	.	.	0	0	1	1	.	.	.	.	.	.	0	121
2	1	0	1	0	2	0	1	1	1	4	3	0	0	0	1	0	2	2	2	2	5	2	0.5544	128
2	0	3	2	2	3	3	3	1	1	1	1	2	0	0	0	1	2	2	2	2	3	2	4.0152	132
.	1	1	2	1	.	3	3	1	4	1	1	1	1	0	1	1	2	2	4	5	2	0	0.6891	101
.	.	0	3	3	.	3	2	2	3	1	3	2	0	0	1	1	0	0	3	3	4	0	1.202	121
3	1	3	3	3	0	2	2	1	2	1	2	2	1	1	0	0	2	2	3	4	4	2	0.7765	109
1	.	0	0	1	2	2	1	2	2	2	3	0	0	0	0	0	2	2	2	2	3	1	0.4932	125
1	1	1	1	0	.	0	2	2	2	2	2	1	0	0	0	0	0	0	3	3	1	0	0.3021	118
3	3	3	3	3	0	3	0	3	3	4	3	.	0	0	1	1	1	1	1	2	2	1	0.5349	106
0	.	.	1	1	3	2	3	2	3	4	3	0	0	0	1	1	2	1	4	4	3	1	1.4482	101
1	1	1	1	0	2	2	3	2	2	2	3	2	0	1	0	1	2	2	2	4	4	2	1.0717	115
1	0	1	1	2	0	0	1	4	4	4	3	1	0	0	1	1	1	2	1	4	3	2	1.2312	124
2	1	2	1	2	2	2	1	1	3	4	3	0	0	0	1	1	3	3	2	4	4	3	1.3071	116
1	2	1	0	0	2	0	1	2	1	2	1	1	0	0	1	1	1	1	3	4	2	1	0.5056	127
1	1	0	1	0	2	0	3	3	3	4	1	0	1	0	1	1	3	2	5	5	4	3	0.4748	115
.	0	2	.	2	1	3	.	.	.	.	.	.	0	0	1	0	.	.	.	.	.	.	0	105
1	3	1	3	3	1	0	4	4	4	4	4	2	0	0	1	1	3	3	1	2	5	4	0.8148	121
3	2	3	3	3	3	3	1	3	3	1	1	3	0	1	1	1	2	2	2	2	4	2	1.0504	116
1	0	2	2	0	0	0	3	3	3	3	3	3	0	0	1	1	0	0	2	1	2	0	1.1696	110
2	0	3	0	0	1	3	2	0	2	1	3	2	0	0	0	0	1	1	3	2	4	1	1.2205	124
1	1	2	1	1	1	2	1	1	1	1	1	0	.	0	.	.	2	1	2	4	4	2	0.3226	120
3	1	3	1	2	3	2	1	3	1	1	3	0	1	0	1	1	3	2	2	4	4	3	0.2684	130
2	1	3	1	2	2	2	3	3	3	3	4	0	1	0	1	1	3	3	3	2	4	2	1.4716	129
2	.	0	2	1	2	2	2	1	1	1	1	2	0	1	0	0	2	2	5	5	3	2	0.5519	115
2	3	3	2	1	2	3	3	3	3	1	3	1	0	1	1	0	3	3	1	1	5	3	0.2598	119
1	.	1	.	3	.	.	.	.	.	.	.	.	0	1	0	0	.	.	.	.	.	.	0	116
1	2	3	0	0	3	3	3	2	3	3	3	0	0	0	1	1	3	3	3	4	4	2	0.5468	114
3	3	.	1	.	2	.	2	3	3	2	4	2	0	0	0	0	1	1	1	1	2	1	2.8442	113
1	1	0	1	1	1	1	.	.	.	.	.	.	0	0	1	0	.	.	.	.	.	.	0	109
3	0	1	0	3	.	3	.	.	.	.	.	.	0	1	0	1	.	.	.	.	.	.	0	133
2	3	0	1	3	.	0	4	4	4	0	4	0	0	0	0	1	2	1	3	2	1	3	1.8527	131
1	1	2	0	1	1	2	0	1	1	0	0	0	1	0	1	1	3	3	4	4	4	3	1.0403	101
2	3	2	2	2	3	0	0	1	1	4	3	0	0	0	1	1	2	1	4	2	4	2	0.5926	114
0	0	0	0	0	2	2	2	3	4	3	4	3	0	0	0	0	2	2	2	2	4	2	1.5394	124
0	.	3	1	0	.	.	3	4	3	3	4	2	1	0	0	1	0	1	1	1	2	0	0.7803	108
1	2	1	2	2	2	3	1	3	3	3	3	1	0	0	0	1	2	1	5	5	3	2	0.4861	132
1	1	1	2	3	0	3	.	.	.	.	.	.	0	0	1	0	.	.	.	.	.	.	0	109
3	2	1	1	0	1	2	2	2	1	1	3	1	0	0	1	1	2	1	3	4	4	3	1.246	106
1	3	2	.	3	2	3	3	1	0	2	0	3	0	1	0	0	3	3	4	4	2	2	1.4238	117
2	2	1	0	3	1	2	0	0	1	0	0	0	0	0	1	0	3	3	5	2	4	3	1.0454	115
.	2	0	1	1	2	3	.	.	.	.	.	.	0	0	0	1	.	.	.	.	.	.	0	117
1	1	.	2	.	1	3	0	0	0	0	1	0	1	1	1	1	2	2	1	2	5	4	0.5419	123
0	0	1	0	0	3	2	0	0	0	3	1	1	1	0	0	1	2	1	4	4	5	2	1.4584	133
1	0	0	3	.	1	0	3	3	2	3	3	3	0	0	1	0	2	2	2	2	3	2	1.7676	1
.	1	2	2	0	2	2	2	2	2	3	3	2	0	0	0	1	1	1	1	1	4	1	3.2492	2
0	3	3	3	3	2	3	3	2	3	0	3	2	1	.	.	.	1	1	2	2	1	3	0.9749	3
1	1	0	0	1	2	0	1	1	2	2	3	0	1	0	1	0	1	1	5	5	3	1	2.8884	4
.	0	1	1	1	2	2	2	4	3	2	4	2	0	1	0	1	2	1	1	1	1	1	0.4356	5
.	0	0	0	0	3	0	4	3	3	4	3	2	0	0	1	1	2	1	1	1	3	2	1.0786	8
2	.	.	1	2	1	0	1	1	3	3	3	0	1	1	1	1	3	3	4	2	3	4	0.3916	8
1	2	.	2	2	0	0	3	3	3	3	3	1	1	0	1	0	2	3	3	4	3	3	3.4082	9
0	1	1	1	1	3	0	2	2	1	3	3	3	1	0	1	1	3	3	2	2	3	3	0.7444	9
1	.	3	2	1	3	0	3	3	3	3	3	2	0	0	0	1	0	1	2	4	3	1	1.0424	11
0	0	0	0	1	2	0	1	2	3	3	4	0	1	0	1	1	2	2	1	3	3	3	1.173	14
2	3	3	2	0	0	2	3	3	3	3	3	3	0	0	1	1	2	2	1	1	2	2	0.6479	17
2	2	0	1	2	0	3	2	1	1	3	0	2	0	0	1	1	3	3	2	2	3	2	0.8526	18
3	3	2	3	3	1	3	2	3	3	4	4	4	1	0	1	1	3	3	2	5	4	3	1.4818	20
1	2	2	1	.	.	3	2	2	2	3	2	3	1	0	1	1	2	2	4	4	4	2	0.8337	21
1	1	1	0	1	0	0	3	3	3	4	3	3	0	1	1	1	2	2	2	1	2	3	1.4972	22
1	0	.	0	0	.	2	.	.	.	.	.	.	0	1	0	0	.	.	.	.	.	.	0	23
0	1	0	1	0	2	3	0	0	1	2	1	0	1	0	1	1	2	2	2	2	5	3	0.8314	25
3	0	3	3	3	2	3	2	2	2	2	1	3	1	0	1	1	2	2	2	2	4	3	0.9749	26
1	2	2	2	0	0	3	.	.	.	.	.	.	1	0	1	1	.	.	.	.	.	.	0	27
0	.	0	1	0	3	2	2	3	3	4	4	2	0	0	1	1	1	1	3	4	3	1	1.9162	27
.	.	.	.	0	2	0	4	3	3	2	2	2	0	0	1	0	1	2	1	1	4	4	1.9433	28
1	0	2	1	1	2	0	1	3	2	1	3	0	1	1	1	1	3	2	1	4	5	3	0.3888	28
1	0	0	2	1	2	2	3	3	2	2	3	0	1	1	1	0	2	1	2	5	4	1	0.9438	30
3	.	.	0	3	.	0	4	2	0	4	2	3	0	0	0	0	2	2	3	3	2	1	1.4229	31
2	0	1	1	0	0	2	0	0	1	3	1	1	0	0	1	1	3	3	4	4	5	2	0.5487	38
2	0	2	1	1	0	2	2	1	3	3	1	1	1	0	1	1	1	1	2	2	4	2	1.4727	38
2	2	2	2	2	2	2	3	3	3	2	3	4	0	1	1	1	3	3	2	4	4	3	0.6896	40
0	.	1	1	.	3	0	3	3	.	4	3	.	1	0	1	1	2	1	1	.	3	1	1.51	43
3	2	2	3	2	1	1	0	3	3	3	0	1	1	0	1	1	2	1	4	4	3	1	0.8854	45
1	0	0	1	0	1	1	4	3	2	4	3	3	1	0	0	0	2	2	2	1	4	3	0.9092	45
2	2	3	2	2	2	0	3	3	3	3	4	0	0	0	1	1	1	1	3	2	3	3	0.7275	47
1	0	3	2	0	0	3	.	.	.	.	.	.	1	0	1	0	.	.	.	.	.	.	0	48
.	3	.	.	2	.	0	3	3	2	1	3	3	0	0	.	.	2	1	2	4	2	2	0.8183	48
1	1	2	.	1	1	2	0	0	3	4	0	1	1	1	1	1	3	2	4	4	4	3	0.3701	49
.	0	0	.	0	.	2	2	3	2	3	3	2	0	0	0	0	1	1	2	2	3	1	2.2165	50
1	2	.	.	.	.	2	2	3	1	4	3	3	1	0	0	0	1	1	2	4	4	2	1.974	51
.	0	0	1	0	0	0	2	3	3	2	4	2	0	0	0	0	1	1	2	2	3	3	0.3215	52
.	1	1	1	3	.	3	3	2	3	3	2	2	1	0	0	1	0	0	2	3	3	0	0.7801	54
1	2	3	1	0	2	0	2	3	2	1	2	1	0	1	0	0	0	1	2	3	3	2	1.1211	55
.	.	1	1	1	.	0	2	3	3	4	3	1	1	0	1	0	1	1	2	2	3	1	0.3679	56
.	.	1	3	2	3	0	4	4	2	2	4	2	1	0	1	1	2	2	1	1	5	4	0.8447	57
0	2	0	.	1	3	0	1	3	2	2	3	1	0	0	1	1	1	2	2	2	3	2	0.3231	60
3	1	3	3	1	3	2	3	1	3	4	3	3	1	0	0	0	0	0	4	5	3	2	0.8872	60
0	0	3	3	2	2	2	4	4	4	4	4	0	0	0	0	1	3	2	1	1	5	4	0.876	61
2	3	0	0	0	3	0	.	.	.	.	.	.	0	0	1	1	.	.	.	.	.	.	0	62
3	3	3	3	3	3	3	2	1	3	3	4	0	0	0	1	0	3	2	1	1	1	4	0.5255	63
2	1	1	1	0	1	2	3	2	3	3	4	0	1	0	0	0	2	2	2	2	3	2	0.7915	65
0	0	0	3	3	3	3	4	3	4	1	4	0	1	0	1	1	3	3	2	2	1	4	2.2188	66
1	0	1	2	2	1	.	2	4	4	2	3	3	0	0	0	0	3	3	1	4	4	4	1.3292	66
2	2	.	.	.	1	2	0	2	1	4	3	3	1	1	1	1	2	2	4	4	3	3	0.785	67
.	1	0	0	2	1	2	0	0	1	1	1	0	1	0	1	0	1	1	4	4	3	0	0.4129	67
.	2	2	3	1	1	2	2	2	2	2	2	2	.	.	.	.	3	3	3	3	3	2	1.6516	68
