2	0	1	2	2	1	2	2	108	0.5432
2	0	1	1	1	1	1	1	129	0.3766
1	1	2	0	1	0	3	0	120	0.7667
1	1	1	2	2	1	1	0	105	0
1	1	1	2	1	3	.	3	104	1.5904
1	1	.	0	3	3	2	3	101	1.8993
1	3	0	3	2	0	3	0	114	0.7377
1	0	1	2	0	1	0	1	112	0.4804
1	2	0	0	0	0	1	2	107	1.1713
2	1	2	0	2	1	0	2	121	0.9317
2	1	2	2	2	2	2	3	132	1.4959
2	0	3	0	2	0	1	3	110	0.2684
2	2	1	3	2	2	0	3	124	0.6501
1	.	1	1	2	2	3	2	113	1.2447
1	1	2	1	2	1	1	1	129	0
2	0	1	1	1	1	1	2	113	0.344
1	.	.	.	0	0	0	0	125	0.305
1	3	.	3	3	0	.	1	119	1.4267
1	1	0	1	1	.	.	2	125	0.4993
1	1	2	1	3	1	2	0	107	0.5618
1	0	1	1	0	0	3	0	114	0.6643
1	1	1	0	1	0	2	0	126	1.5282
2	0	0	0	1	0	0	2	103	1.2721
1	0	1	3	3	2	3	0	125	0.6709
1	1	0	1	1	2	3	1	123	0.4101
2	3	0	3	2	3	.	3	121	0.7601
2	2	1	3	2	2	1	3	117	0.8848
1	.	.	.	.	.	.	0	116	0
2	3	1	3	1	1	3	3	124	0.6111
1	.	2	3	3	3	2	0	116	1.7856
1	1	.	1	2	2	1	0	106	0.7739
1	3	0	.	.	.	.	.	118	0.0885
2	2	1	1	2	2	2	0	126	0.3724
1	0	1	2	1	1	2	2	115	0
1	1	1	0	1	1	1	1	126	0.957
2	1	2	2	2	0	1	.	123	1.7892
2	3	2	3	2	3	1	3	107	0.774
2	0	2	1	0	1	3	0	104	0
2	0	2	3	3	3	3	3	105	0.6269
1	0	1	2	0	2	3	2	133	0.872
2	0	2	0	0	0	3	.	121	2.8654
1	1	1	1	3	3	3	0	132	1.2928
1	0	.	0	3	2	2	3	119	0
2	1	1	1	1	1	3	2	107	0.7048
1	1	1	2	3	3	3	0	114	1.628
2	3	1	3	2	0	1	3	123	0
1	0	1	0	1	1	2	3	110	0.3128
1	1	1	1	1	0	0	1	112	0.2691
1	0	1	3	2	.	3	3	116	0.2479
2	3	2	3	3	3	2	3	117	0.7684
1	1	1	1	1	1	1	1	113	0.7931
1	.	.	3	.	.	.	0	112	1.7767
2	0	1	0	1	0	0	2	114	0.8757
1	.	.	.	.	3	.	1	116	1.7683
1	1	0	1	0	1	1	3	129	0.5163
1	3	1	3	2	2	3	3	129	1.2041
2	1	2	1	0	1	1	2	129	0.4743
1	3	1	3	0	1	2	2	117	0.6315
2	0	3	2	2	2	1	3	123	1.0084
1	1	1	.	1	1	2	2	121	0.8654
2	2	2	3	3	2	0	0	126	2.7617
1	1	3	0	1	0	2	0	120	0.6152
1	1	1	1	0	0	1	0	103	1.1292
2	0	1	1	1	1	0	0	126	1.1571
1	2	3	0	3	3	3	3	119	0.8204
1	1	2	1	1	1	2	2	114	1.0273
2	3	1	2	2	2	1	3	120	0.3753
2	0	3	1	2	.	3	0	116	0.2601
2	2	1	0	0	1	1	3	132	1.2026
2	2	1	1	1	1	2	2	104	0.3545
2	3	3	2	2	2	0	2	131	0.764
2	1	3	1	3	3	1	.	113	3.7111
1	1	0	3	2	1	3	3	133	1.0738
1	1	2	1	1	0	1	0	116	0.3084
2	1	3	2	0	2	1	0	122	0.8267
1	3	.	.	3	3	3	3	121	0.362
2	0	2	3	3	3	2	3	119	0.7355
2	.	1	0	1	2	.	0	132	0.5829
2	.	1	.	1	2	0	0	104	0.3198
2	2	1	3	2	2	2	3	104	1.34
1	1	2	1	1	1	3	0	132	1.4967
1	1	0	3	0	.	.	0	110	1.531
2	0	3	1	3	0	1	3	108	0.5679
2	2	3	1	1	2	.	0	118	0.7999
1	1	1	1	0	1	3	3	126	0.4803
1	3	1	1	1	0	2	2	132	1.9848
1	2	1	1	2	1	3	1	117	0.2724
2	1	1	0	1	1	1	3	106	1.6903
1	0	0	0	0	0	1	0	104	0.2977
1	3	3	1	3	1	0	3	132	2.2643
2	.	.	.	.	3	3	0	113	2.1045
2	2	2	3	.	2	.	0	131	0.788
1	1	1	1	2	2	.	2	108	0.707
1	1	1	2	0	2	2	3	129	0
1	0	3	1	0	1	0	3	113	0.9064
1	1	0	0	2	2	2	0	103	0.8382
2	0	2	3	3	1	.	0	124	1.4589
1	.	.	0	0	.	0	0	132	0.814
2	0	1	0	1	2	0	2	123	1.1923
1	0	.	1	0	3	1	0	106	0.909
2	3	3	2	3	3	3	0	123	0
1	1	2	.	3	3	3	3	104	1.9101
1	1	0	1	1	0	.	3	103	0
1	1	1	0	0	3	0	3	124	0.9785
2	1	1	2	2	2	1	0	119	0.5547
1	0	0	1	0	1	1	0	113	0.8292
1	2	0	0	0	1	2	3	123	0.2853
2	1	1	1	1	1	0	0	128	0
2	3	3	3	2	2	3	0	131	0.9821
1	1	2	1	1	3	2	3	123	0
2	2	3	1	2	3	0	3	126	0.5811
2	1	3	2	3	1	2	3	131	0.3161
2	3	2	2	2	3	0	3	117	0
2	0	.	2	.	2	0	0	118	1.2459
2	2	1	1	1	2	1	2	115	0.6138
2	0	1	3	0	3	0	3	107	0.9017
2	0	0	0	1	1	1	3	130	1.248
2	1	2	2	2	3	.	3	118	0.7712
1	.	1	2	1	0	1	2	127	0.2198
2	1	1	.	1	0	1	0	126	0.6572
2	2	1	2	1	1	1	2	101	1.8553
2	2	1	0	1	0	2	2	116	0.3942
1	.	.	1	1	3	1	2	110	1.8014
1	.	0	1	.	1	1	0	105	1.449
2	1	1	3	3	3	1	.	132	0.5243
1	.	.	3	3	.	3	3	125	0.4412
1	3	1	3	2	2	3	3	129	1.0008
1	3	0	0	0	0	0	0	103	1.443
2	1	1	3	3	3	1	3	108	0.5164
1	0	2	.	2	.	.	0	103	1.2825
2	.	3	0	2	1	1	2	126	0.4093
2	1	2	3	3	2	.	3	124	0.3446
2	1	0	.	1	2	1	3	126	1.3625
1	1	3	0	3	0	3	3	104	0
1	0	1	3	3	3	3	3	122	0
1	.	1	1	.	.	.	3	116	0
2	2	1	1	0	3	2	.	129	0.9203
2	1	2	2	1	0	1	0	103	0.9774
2	1	2	3	2	.	0	3	122	0.7515
1	3	2	3	3	3	1	2	132	2.0961
1	0	2	2	2	3	.	3	106	0
2	.	3	3	3	3	1	3	121	0
2	1	1	1	2	1	1	0	114	0.3152
2	0	2	1	1	0	0	0	106	0.7529
1	0	0	1	1	.	2	2	128	0
2	0	1	1	3	0	0	1	120	0.4644
2	3	.	3	2	.	.	3	126	1.2377
2	2	1	3	1	.	1	0	112	0.769
1	1	0	1	1	0	1	0	109	0.7686
1	0	0	.	2	2	1	2	107	0.8245
2	1	3	0	1	1	2	3	116	1.3864
2	1	2	0	2	1	0	3	109	1.7889
1	0	0	0	.	0	3	1	101	1.5226
1	0	3	.	0	0	2	0	103	0.7876
2	3	0	1	2	2	0	3	131	0
2	0	2	.	0	3	.	3	117	0.3695
2	1	.	2	2	3	1	3	108	0
2	2	3	3	2	1	2	3	121	0.9334
1	3	3	3	3	2	3	3	106	0.5028
1	1	0	1	0	3	3	3	115	1.4337
1	.	.	.	.	1	.	0	121	2.0743
2	1	2	2	1	2	3	3	103	2.8084
2	0	3	1	2	1	2	3	127	0.297
2	3	2	2	3	3	3	3	127	0
1	0	0	0	0	0	0	2	131	1.1931
1	1	0	1	.	1	1	3	119	0.5579
2	0	1	2	1	1	0	2	126	0.9881
2	3	0	3	3	3	2	3	107	0.4308
1	2	.	3	3	2	.	0	108	0.6192
2	1	0	1	1	2	1	3	101	1.3265
1	2	2	0	0	2	3	3	104	1.6915
2	2	1	1	2	2	1	3	120	0.4138
2	2	2	2	2	1	1	3	129	0.2553
1	1	1	3	1	3	1	2	101	0.4687
2	2	1	1	0	0	1	3	114	0.7212
2	0	1	0	1	0	0	0	123	0.6512
2	0	1	2	1	2	1	3	112	0.4683
1	2	1	3	2	2	2	2	109	0.4149
2	1	2	2	3	3	1	3	118	0.2505
2	3	2	3	3	3	1	3	125	0.6305
2	3	3	2	3	3	0	3	115	1.4246
2	3	1	3	3	.	0	0	121	0
1	2	2	0	2	0	1	2	132	0.8903
2	.	2	3	2	0	.	3	126	1.5135
1	1	1	2	1	2	2	3	120	0.5841
2	1	0	0	2	3	0	3	123	0.9717
2	.	3	3	.	2	.	0	117	1.6801
2	0	2	1	1	1	1	2	131	0.3593
1	1	1	2	1	1	3	0	109	0.8944
2	3	1	0	0	3	3	3	133	0.519
2	1	2	2	2	3	1	0	132	2.0077
2	3	3	3	3	3	3	3	118	0.2231
2	3	3	3	2	0	1	1	111	0.6604
2	2	3	3	3	3	3	3	127	1.8478
1	0	3	3	2	2	2	3	121	0.2882
1	0	2	.	1	3	2	3	110	0.4286
2	.	.	2	.	0	.	2	121	0.9425
2	3	1	3	3	3	.	3	119	0.585
1	1	0	.	3	2	2	0	113	0.9809
1	3	0	3	1	1	3	0	112	0.6575
1	1	0	3	1	3	1	2	118	0.9074
2	.	1	0	1	1	1	0	104	0.8669
2	2	1	1	0	3	.	3	123	0.6868
2	0	3	3	3	2	.	3	132	1.1547
2	1	1	2	2	1	0	3	108	1.0633
1	1	.	0	.	0	.	2	111	1.5172
1	1	0	0	2	1	1	1	112	0.9399
2	0	0	.	2	2	3	3	104	0.7523
2	2	2	3	3	3	3	0	108	0.3216
1	0	0	2	0	1	2	0	107	0.9481
1	2	1	2	3	0	0	0	101	0.5309
2	2	0	1	3	0	1	0	124	0.645
2	1	1	0	1	0	1	2	106	0.3
2	2	2	3	2	.	2	3	126	1.633
2	1	1	2	1	2	1	2	117	1.1444
2	3	1	3	1	3	2	3	127	0.3378
2	0	3	3	2	3	0	3	123	0.3508
1	0	2	2	1	2	2	3	123	1.0618
1	0	2	1	0	2	0	0	112	0.5256
1	1	0	3	0	0	3	3	106	0.8146
2	0	1	0	0	0	.	0	121	0.5316
1	0	0	.	0	0	0	3	114	0.8121
1	0	2	1	1	.	0	2	104	0.9551
1	0	0	1	2	0	2	2	113	0.846
1	2	2	2	3	1	0	3	125	0.8799
1	3	1	0	2	2	1	0	105	2.0566
1	.	2	3	3	0	3	3	127	0.7233
1	1	0	1	1	3	2	0	109	0.6498
1	0	1	0	1	2	2	0	113	0.7953
1	2	3	2	2	2	3	1	111	0.7992
2	1	1	1	1	1	1	0	124	1.9762
2	3	1	2	2	3	3	2	108	1.7213
1	2	2	2	2	1	3	3	114	1.2828
2	1	2	.	1	1	1	3	127	0.6259
1	2	0	1	1	1	3	2	123	0.6878
2	0	1	0	2	.	.	1	109	0
2	0	3	1	0	0	3	0	132	2.3366
2	0	0	1	0	0	0	3	117	1.0022
1	1	.	3	1	1	3	0	123	0.624
1	2	.	3	2	.	3	0	132	0
1	3	0	3	0	0	3	3	116	1.7644
2	2	2	1	2	1	3	3	129	0.9239
1	.	2	3	3	3	3	2	115	0.8721
1	.	0	3	0	0	2	2	118	0.7826
2	.	0	1	.	1	0	2	112	0.9895
2	3	.	2	1	1	2	0	110	1.0318
1	.	.	1	0	0	.	.	114	1.9665
2	0	1	3	0	3	0	2	132	0.99
1	0	1	1	0	3	1	3	124	0
2	2	1	3	3	3	2	2	123	1.1436
2	1	1	0	1	2	2	3	113	2.1723
1	3	3	3	2	.	3	1	127	2.7986
1	1	.	.	2	1	.	0	122	0.8194
1	1	.	2	1	0	1	1	106	0
1	.	3	3	3	2	.	3	107	0.2633
2	3	3	3	3	3	3	2	112	0.5634
2	1	1	1	1	2	1	0	123	0.6971
1	.	0	3	2	3	2	2	125	0.9084
2	3	1	2	.	1	2	2	112	0.9332
1	.	0	3	2	2	1	0	116	0.4336
1	2	0	2	1	2	3	0	108	0.5248
1	2	.	3	1	.	1	0	126	2.938
2	0	0	1	2	1	3	3	104	0.267
1	1	2	2	.	0	3	3	127	0.307
2	2	2	3	3	3	3	3	103	0.3271
1	0	.	3	3	3	.	3	133	0.4231
2	0	1	3	1	2	0	0	107	1.4324
2	1	3	0	3	3	1	3	117	1.071
1	1	.	1	1	0	.	2	110	0.9361
2	.	0	3	.	3	0	0	109	0.8023
2	0	0	1	1	2	0	0	123	0.7976
2	.	.	.	.	.	.	0	129	0.571
2	1	3	2	3	3	.	3	117	0.5717
1	1	0	1	0	2	1	3	107	0.5216
1	0	0	1	0	0	0	3	101	1.4275
1	1	3	2	2	2	3	2	115	1.1137
1	0	0	0	0	0	3	2	107	0.5319
2	1	1	1	0	0	2	0	129	1.1157
1	0	0	1	0	.	.	0	114	0.2761
1	0	0	1	1	2	2	2	113	0
1	.	.	2	.	0	3	0	120	0.9288
1	2	3	3	3	3	3	2	132	0.5192
2	1	2	0	2	.	2	3	123	0.6878
2	3	3	1	3	3	2	3	113	2.1473
1	.	1	2	.	.	1	0	128	0.9185
2	3	0	3	2	1	3	3	106	0.5843
1	2	2	3	3	2	3	2	106	1.0742
2	2	1	0	.	2	.	2	118	0.3992
1	.	3	3	.	3	3	0	130	0.7002
1	1	3	0	1	0	.	3	119	0.3366
2	.	0	3	0	0	1	2	113	0.4143
2	.	1	2	1	1	1	0	124	0
1	3	0	3	2	2	3	3	126	0.515
2	0	1	0	0	1	1	0	106	1.0083
2	1	1	1	2	2	1	3	116	1.0748
1	0	2	1	1	0	3	0	115	1.2312
2	2	2	0	2	0	0	0	112	0.4334
1	1	2	3	2	3	2	2	110	2.2184
2	1	1	2	1	1	0	3	114	0.7365
1	1	1	1	1	2	2	3	116	1.1275
1	1	2	2	1	2	2	1	113	0
1	1	3	3	0	3	3	3	123	0.8389
1	1	2	.	3	2	.	0	110	0.2716
2	0	.	0	.	2	.	2	108	0.7011
2	1	0	0	1	0	2	2	128	0.8742
2	3	3	2	3	2	2	3	107	1.1993
1	1	3	0	2	3	1	0	104	0
2	1	1	2	1	2	3	1	126	1.4266
2	1	1	3	1	1	0	1	113	0.9587
2	3	3	3	3	3	3	2	125	1.0236
1	1	1	0	1	1	1	3	109	0.5826
2	1	3	3	2	1	1	0	126	0.2758
1	1	0	3	2	1	1	0	131	0.6689
1	0	3	0	1	0	0	2	117	1.0726
1	1	1	3	1	0	3	3	115	0.7767
2	1	2	3	1	0	1	2	110	0.314
2	.	2	1	.	.	2	0	117	2.1111
1	3	3	3	3	1	2	3	133	0.5879
2	3	0	3	3	0	2	2	124	0.616
1	3	3	3	3	3	3	3	105	0.6977
1	2	0	0	1	0	0	3	113	0.5451
2	2	1	1	1	0	2	2	108	0.3044
1	2	0	2	2	3	0	.	104	2.3537
1	0	1	0	2	1	1	0	105	1.3997
1	1	1	0	1	0	0	2	129	0
1	2	2	3	1	3	2	3	119	0.5552
1	1	0	2	3	1	.	2	127	0.3325
2	2	1	1	1	0	.	2	129	0.7022
1	1	0	0	0	0	3	3	103	1.0929
1	1	0	1	1	1	2	0	106	1.3603
2	1	2	0	0	0	0	0	124	0.5536
2	0	1	1	2	3	3	3	118	0.4131
