1	0	1	0	1	.	3	1	1	0	0	0	0	1	3	1	1	3	2	2	10	.	68	1	0	1	0	0	0	1	5	2	1	0	1	2	2	3	3	4	2	0.5262	124
.	.	.	3	0	3	3	4	3	3	1	0	1	1	3	3	3	3	3	3	10	7	76	1	1	1	0	0	0	0	1	95	1	0	1	2	3	2	2	3	1	1.2383	121
1	1	1	3	3	3	0	0	-1	3	0	0	1	0	2	2	2	2	2	2	13	17	31	1	0	0	0	0	0	0	.	0	2	0	0	0	0	3	3	4	2	0.5791	103
0	0	1	1	1	2	1	0	0	2	0	0	0	0	3	1	2	3	1	0	13	27	19	1	1	0	0	0	0	0	6	0	2	1	0	1	1	4	4	3	1	0.6689	131
.	.	3	1	0	1	2	1	3	2	0	0	1	1	.	.	.	.	.	.	9	3	47	1	1	0	0	0	0	0	.	95	1	0	1	.	.	.	.	.	.	0	123
0	1	3	0	.	1	2	4	3	4	0	0	0	1	.	.	.	.	.	.	11	5	68	0	1	0	0	0	0	0	.	0	1	0	0	.	.	.	.	.	.	0	110
2	1	3	1	3	1	3	4	4	2	0	1	1	1	0	0	1	3	1	0	14	27	57	1	0	0	0	0	0	0	6	2	1	0	1	3	3	3	2	5	3	4.9016	101
2	1	1	1	2	.	3	0	1	0	0	1	0	0	3	2	2	3	3	2	9	11	27	1	1	0	0	0	0	0	0	1	2	0	0	0	0	2	2	2	0	1.6041	118
1	2	1	1	3	3	2	-2	-4	-4	0	0	0	0	2	1	2	1	3	2	9	3	32	0	1	0	0	0	0	0	5	1	2	0	0	2	2	4	4	4	1	0.4916	121
2	1	3	0	2	3	2	1	4	0	1	1	1	1	0	1	1	1	3	0	12	13	45	0	0	0	0	0	0	0	8	2	1	0	1	3	3	3	4	4	3	0.3373	117
1	.	3	2	1	.	0	3	2	1	1	0	1	1	2	3	4	3	4	1	7	8	50	0	1	0	0	1	0	0	8	95	1	1	0	1	1	2	2	2	0	0.482	129
2	2	2	.	.	1	2	2	4	0	0	1	1	1	3	3	0	3	3	0	14	18	68	1	1	1	0	0	0	0	2	2	1	0	1	2	2	2	2	4	1	0.5024	118
1	2	2	0	1	2	0	2	4	3	1	0	1	1	0	3	3	0	3	2	10	20	60	1	0	0	0	0	1	0	3	12	1	0	1	3	3	2	5	4	2	1.4692	114
2	1	2	.	1	1	0	2	3	0	0	0	0	0	3	1	1	1	3	0	13	3	36	0	1	0	0	1	0	1	10	2	1	0	0	2	2	1	4	2	2	0.2116	127
1	1	2	.	.	1	2	2	3	2	1	0	0	1	3	2	3	3	3	0	7	4	27	0	1	0	0	1	0	0	7	95	1	1	0	1	1	2	2	2	0	1.062	127
.	3	2	2	3	2	1	-3	0	-1	1	0	0	0	3	2	1	3	2	1	9	12	-8	1	0	0	1	0	0	0	6	0	2	1	0	2	2	4	4	4	2	0.5884	129
3	1	3	3	.	.	0	4	0	4	1	0	1	1	3	3	3	4	3	2	10	23	46	1	1	0	0	0	0	0	10	0	2	0	0	3	3	2	2	4	2	0.3112	119
1	0	2	1	2	2	0	1	3	0	1	1	1	1	1	1	1	4	2	0	10	15	35	1	0	0	0	0	0	1	5	1	1	0	0	2	2	3	3	4	2	0.5505	112
1	1	2	2	2	3	2	1	0	0	0	0	1	1	2	2	1	3	3	3	9	9	44	1	1	0	0	0	0	0	.	0	2	0	0	0	1	3	3	4	0	1.3641	108
2	1	0	1	1	1	0	2	3	4	0	0	1	1	1	2	4	3	4	3	9	4	78	1	1	1	0	0	0	1	8	95	1	1	0	0	3	1	2	3	2	1.0373	115
1	0	2	0	2	0	0	1	-1	2	.	0	.	.	.	.	.	.	.	.	13	15	83	1	0	0	0	0	0	0	.	2	2	0	0	.	.	.	.	.	.	0	123
1	0	2	1	.	2	3	2	2	2	0	0	1	0	3	1	1	0	3	1	9	11	55	1	0	0	0	0	0	0	10	0	1	0	1	2	3	3	4	1	3	1.8555	112
3	3	3	3	3	3	3	3	3	2	0	0	1	0	4	4	2	4	4	4	13	12	69	1	1	0	0	1	0	0	2	95	1	0	1	3	3	1	1	5	3	0.3408	133
1	1	0	1	0	.	.	1	3	0	0	0	1	1	1	3	4	4	3	0	13	26	55	0	0	1	0	0	0	0	5	0	1	0	0	3	2	2	4	4	2	0.4323	104
1	2	1	1	1	2	0	1	1	1	1	0	1	1	1	3	2	2	3	1	13	3	31	0	0	0	0	0	0	0	6	1	1	0	0	2	1	2	2	4	2	0.9224	107
1	1	2	0	1	1	2	3	3	1	1	0	1	1	1	3	3	1	2	0	14	12	68	1	0	0	0	0	0	0	6	2	1	0	0	2	2	2	4	3	2	0.5786	110
1	0	1	0	1	0	2	2	1	2	1	0	1	1	1	3	3	3	3	1	16	25	42	1	0	0	0	0	0	0	2	0	2	0	0	3	3	1	1	4	3	1.1928	103
2	3	3	1	1	0	2	3	2	3	0	0	1	1	3	3	4	3	3	1	9	15	82	1	1	0	0	0	0	0	10	2	2	0	1	2	3	2	3	2	2	0.8379	133
2	2	3	3	3	0	2	-1	0	2	1	0	1	1	.	.	.	.	.	.	10	24	53	1	1	0	0	0	0	0	.	3	2	0	1	.	.	.	.	.	.	0	119
1	0	1	2	2	1	3	2	1	3	0	0	.	1	.	.	.	.	.	.	13	16	65	1	0	0	0	0	0	0	.	2	2	0	1	.	.	.	.	.	.	0	108
1	3	2	1	2	1	3	3	3	1	1	1	1	1	1	3	4	4	4	0	12	1	42	1	1	1	0	0	0	0	10	2	1	1	0	0	1	2	1	2	1	1.5997	119
.	0	1	1	1	0	3	2	0	0	.	0	.	.	.	.	.	.	.	.	9	.	48	1	0	0	0	1	0	0	.	0	1	1	0	.	.	.	.	.	.	0	125
2	0	3	1	.	3	3	3	2	2	1	1	1	1	0	0	2	3	1	2	10	24	30	1	0	0	0	0	0	0	9	2	1	0	1	2	2	4	2	4	2	0.3689	128
1	2	1	2	1	2	3	0	-1	1	0	0	1	1	3	1	1	3	4	2	13	15	23	1	1	0	0	0	1	0	6	1	2	0	0	2	2	2	2	3	2	1.1457	121
1	0	0	1	0	1	0	-2	-1	-1	0	0	1	0	3	1	1	1	1	0	9	22	51	1	0	0	0	0	0	0	1	1	2	1	0	1	1	3	3	2	1	0.9419	107
0	0	3	2	.	2	0	4	4	4	0	0	0	0	.	.	.	.	.	.	9	24	31	1	1	0	0	0	0	0	.	95	2	0	1	.	.	.	.	.	.	0	107
3	0	0	0	3	3	3	2	2	2	0	0	1	1	.	.	.	.	.	.	4	6	68	1	0	0	0	1	0	0	.	0	1	0	1	.	.	.	.	.	.	0	127
0	.	2	0	2	.	2	1	1	1	0	0	1	1	1	3	2	2	3	2	12	24	29	1	1	0	0	0	0	0	10	1	2	1	0	0	1	2	2	2	1	0.4571	110
1	1	0	1	1	2	0	3	3	3	0	1	0	0	1	1	3	3	3	1	13	26	36	0	1	0	0	0	0	0	8	2	1	0	1	2	1	2	4	4	2	0.5509	122
0	1	1	0	0	2	3	3	4	1	1	0	0	1	0	1	1	1	3	1	13	24	47	1	1	0	0	0	0	0	7	1	1	0	1	2	2	4	4	4	2	1.6382	103
3	1	3	3	3	3	2	4	3	2	0	0	1	1	2	3	3	3	3	0	13	12	26	0	1	0	0	0	0	0	10	2	1	0	1	2	2	2	3	3	2	2.0076	132
.	.	3	.	3	3	2	2	4	0	.	0	.	.	.	.	.	.	.	.	8	.	88	1	0	0	0	0	0	0	.	95	2	0	1	.	.	1	3	.	.	0.9799	124
.	.	.	.	.	.	2	1	0	0	1	1	1	1	3	1	1	2	4	3	3	1	83	1	1	0	0	0	1	1	10	3	1	0	1	2	3	2	2	3	4	0.7216	101
1	0	2	1	1	1	1	2	1	2	1	1	0	1	0	1	2	3	3	0	13	27	51	0	0	0	0	0	0	0	10	1	1	0	0	3	3	2	1	4	1	1.0883	101
0	1	1	0	0	.	2	0	-3	0	0	0	1	1	0	1	1	2	1	1	9	17	36	0	0	0	0	0	0	0	6	1	2	1	0	1	1	3	4	4	1	0.9007	112
0	0	1	0	3	2	2	1	3	-11	.	0	1	1	3	3	3	4	3	1	11	7	68	0	1	0	0	0	0	0	6	0	1	0	0	1	0	2	1	1	0	0.6549	129
0	0	0	0	0	0	2	2	1	-1	0	1	0	1	2	1	2	4	3	2	9	5	23	1	0	0	0	1	0	0	1	0	1	0	0	2	1	3	4	3	2	1.165	125
.	.	2	2	3	0	0	0	1	4	0	0	1	1	1	3	3	3	3	3	10	15	34	0	1	0	0	0	0	0	0	95	2	0	0	1	2	3	3	3	2	1.0241	131
0	3	1	0	2	1	0	1	1	-2	0	0	1	0	2	3	3	4	3	1	10	25	58	1	1	0	0	0	0	0	1	0	2	0	0	1	2	3	3	3	1	1.3764	119
0	0	1	1	1	0	0	0	-1	2	1	1	1	1	2	1	3	1	3	1	13	14	69	1	0	0	0	0	1	0	6	1	2	0	0	3	3	2	2	4	3	0.9319	116
0	2	0	0	.	1	0	1	-1	1	0	0	0	1	3	2	2	2	2	1	10	24	19	1	0	0	0	1	0	0	0	95	1	0	0	0	1	3	3	4	2	1.3433	125
.	2	2	.	.	.	2	1	2	-2	0	1	0	0	3	3	3	3	3	1	9	12	30	0	0	0	0	1	0	1	4	95	1	1	0	1	1	3	2	2	1	0.5592	130
.	0	3	3	1	1	2	2	-1	3	1	0	1	1	4	4	4	4	3	1	9	22	50	0	0	0	0	0	0	0	0	0	2	0	0	1	1	2	1	1	2	1.2327	114
2	0	1	1	0	2	0	3	3	1	0	0	1	1	3	2	3	3	2	1	13	17	54	1	0	0	0	1	0	1	4	95	1	0	1	2	3	2	2	4	2	0.4849	131
0	.	.	.	0	.	2	4	-1	1	.	0	1	0	2	1	2	2	4	2	9	13	38	1	1	0	0	0	0	0	0	95	1	0	1	1	2	2	2	2	0	1.0485	116
1	1	1	3	3	0	3	2	-1	2	0	0	0	0	3	3	3	4	4	2	10	14	27	1	1	0	0	0	0	0	3	0	2	1	0	2	3	2	4	3	1	1.4578	116
1	1	0	0	3	.	3	3	2	3	0	0	0	0	1	3	4	4	4	4	11	1	69	1	1	0	0	0	0	0	4	95	2	0	0	0	1	1	1	4	0	0.1412	108
2	3	3	3	3	3	3	2	2	3	0	0	0	0	.	.	.	.	.	.	11	22	43	1	1	0	0	1	0	0	.	1	2	0	1	.	.	.	.	.	.	0	118
0	1	1	1	1	0	2	0	-1	0	0	0	1	0	1	3	4	3	2	1	9	17	33	0	1	0	1	0	0	0	10	0	2	0	0	0	1	3	4	2	2	0.9431	126
2	1	0	.	0	0	2	1	0	2	1	0	1	0	.	.	.	.	.	.	11	.	87	1	1	0	0	0	0	0	.	0	2	0	0	.	.	.	.	.	.	0	129
2	0	2	3	3	1	1	2	1	2	0	1	1	1	3	3	3	3	3	3	9	13	26	1	0	0	0	0	0	0	8	2	2	1	0	1	1	2	2	2	2	0.4955	126
0	1	1	2	0	2	0	-1	-1	2	0	0	1	1	1	1	2	1	1	1	12	11	34	1	1	0	0	1	0	0	10	1	2	1	0	2	1	4	4	4	1	0.2936	125
2	3	3	1	1	3	1	3	4	3	0	0	1	1	1	1	1	1	0	1	13	24	33	0	1	0	0	0	0	0	6	2	1	0	0	3	2	4	5	4	2	0.5902	125
1	0	0	1	1	1	0	2	0	2	0	0	1	1	3	1	2	1	1	1	10	1	57	1	0	0	0	0	0	0	2	2	2	1	0	1	1	3	4	5	2	0.6702	114
0	0	2	2	1	0	0	0	1	1	.	1	.	.	1	4	4	3	4	2	11	23	27	1	0	0	0	0	0	0	4	0	2	0	0	2	1	1	2	4	0	0.6246	127
0	0	1	1	3	1	3	3	-1	4	0	0	0	0	3	3	3	3	1	3	9	20	38	1	1	0	0	1	0	0	9	1	2	0	0	3	2	1	2	4	2	1.3851	127
2	2	2	0	3	1	2	1	2	2	0	1	1	1	4	3	3	4	3	0	9	1	81	1	0	0	0	0	0	0	8	95	1	0	1	0	1	2	2	3	2	1.3854	118
1	2	0	0	1	0	0	1	3	1	0	0	0	1	1	4	2	3	4	3	.	1	51	1	1	0	0	0	0	0	9	0	1	0	0	1	1	1	1	2	1	1.5125	106
0	1	0	1	0	0	2	3	2	1	0	0	1	1	3	2	1	1	3	1	9	11	75	1	1	0	0	0	0	0	.	0	1	0	0	2	2	1	1	2	2	0.4169	110
1	3	0	3	3	0	3	4	3	4	0	0	0	1	3	4	4	3	2	4	11	13	74	1	1	0	0	0	0	0	10	0	2	0	1	3	3	1	2	4	4	0.312	118
1	2	3	1	1	3	2	0	3	0	0	0	0	1	0	3	0	3	4	0	13	25	43	0	0	0	0	0	0	1	4	0	1	0	0	2	2	1	1	5	4	1.6385	101
0	0	0	0	0	1	3	1	2	0	1	1	1	1	3	1	2	3	3	1	13	25	58	0	0	0	0	0	0	0	4	0	1	0	1	2	2	3	3	3	2	0.9627	115
3	3	3	2	1	3	1	0	3	1	0	0	0	0	3	3	3	4	4	3	13	3	36	0	1	0	0	0	0	0	8	3	1	0	0	3	2	2	4	4	2	1.0944	108
0	1	.	1	.	.	2	-1	0	1	0	1	0	0	3	2	1	3	3	2	13	7	23	1	1	0	0	0	0	0	2	95	2	1	0	1	1	2	2	2	1	1.7961	117
2	3	1	1	0	2	0	2	3	2	1	1	1	0	4	1	2	3	1	0	10	3	88	1	1	0	0	0	0	0	10	3	2	0	1	2	3	2	2	4	2	0.4052	123
3	3	2	1	3	3	3	2	-2	1	0	0	0	0	1	1	3	1	1	1	9	18	57	1	1	0	0	0	0	0	6	1	2	0	0	1	1	4	4	4	2	0.8775	118
0	2	3	0	0	3	0	2	3	1	0	0	1	1	3	4	3	4	3	0	14	16	59	0	1	0	0	0	0	1	6	2	1	0	1	2	2	1	1	4	2	0.8419	131
0	1	1	0	0	2	.	3	1	3	0	0	1	1	3	3	3	3	3	4	14	5	86	1	1	0	0	0	0	0	10	2	2	0	1	2	2	1	2	2	2	0.291	116
2	2	3	3	.	2	3	2	4	2	0	0	1	1	.	.	.	.	.	.	9	.	57	1	0	0	0	1	0	0	.	3	1	0	1	.	.	.	.	.	.	0	131
1	1	.	2	3	.	2	2	1	2	0	0	0	0	3	3	1	4	3	0	7	5	60	1	0	0	0	1	0	0	7	1	1	1	0	0	2	2	2	2	0	0.44	125
1	1	2	0	3	2	3	3	4	1	0	1	1	1	0	1	1	2	3	0	13	15	45	0	0	0	0	0	0	1	6	2	1	0	1	3	2	4	4	4	2	0.8165	126
.	1	.	3	3	.	3	1	1	1	0	0	1	1	.	.	.	.	.	.	9	11	30	1	0	0	0	0	0	0	.	0	2	0	1	.	.	.	.	.	.	0	116
.	1	0	1	0	3	2	3	0	0	.	0	1	.	1	3	2	2	3	1	13	14	72	1	1	1	0	0	0	0	4	1	1	0	1	2	2	3	4	2	2	0.3878	119
2	3	3	0	3	0	3	1	2	2	0	1	1	0	0	2	0	4	3	4	13	21	36	.	0	0	0	0	0	1	3	1	1	0	0	2	2	5	2	5	4	0.6711	126
0	0	3	0	.	.	1	2	2	2	0	0	0	0	1	0	1	1	1	1	4	2	86	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	4	2	1	1.3335	103
2	2	2	0	1	2	3	4	4	4	1	0	1	1	1	3	1	3	2	0	13	26	55	0	.	0	0	0	0	0	8	2	1	0	1	3	3	1	2	4	4	0.7486	120
2	2	2	.	1	2	2	-1	-1	-1	0	0	1	1	2	2	3	2	3	1	10	22	50	0	1	0	0	0	0	0	.	95	2	0	0	2	2	4	3	2	2	0.3008	108
0	3	1	0	0	3	3	1	3	1	0	0	0	1	0	3	0	3	3	0	9	12	68	1	0	1	0	0	0	0	.	2	1	1	0	3	2	2	5	4	1	0.6031	115
0	0	1	0	1	2	0	3	3	2	1	1	1	1	0	3	2	3	3	0	13	12	69	0	0	0	0	0	0	0	5	2	1	0	1	2	1	2	2	2	2	0.8115	119
0	2	0	1	2	0	3	4	1	3	0	0	1	1	3	3	3	3	3	1	10	20	62	1	1	0	0	0	0	0	8	0	2	0	0	3	3	1	2	3	2	0.3478	106
0	0	2	2	2	2	0	1	0	1	0	0	0	0	1	1	3	1	3	3	11	10	42	1	0	0	0	0	0	0	2	0	2	0	0	2	2	2	2	4	1	1.2043	110
2	2	0	2	3	0	3	2	3	1	0	0	1	0	0	4	3	4	4	3	10	15	42	0	1	0	0	0	1	0	6	0	1	1	0	2	2	1	1	2	2	0.4269	127
1	1	3	2	1	0	2	1	-1	1	0	0	1	1	4	2	4	4	1	0	11	.	25	1	0	0	0	0	0	0	7	0	2	0	0	2	2	1	1	2	2	0.8575	121
1	1	1	2	2	1	3	3	-1	2	0	1	1	1	2	1	3	4	3	1	11	19	55	0	0	0	0	1	0	0	9	2	2	0	0	3	3	1	1	4	4	0.7	101
1	0	1	1	2	1	2	2	1	2	1	0	1	0	0	1	3	2	3	1	14	20	76	1	1	0	0	0	0	0	3	2	1	0	1	3	2	2	5	4	3	0.9713	106
2	1	3	3	3	3	3	3	4	3	0	0	1	0	0	1	0	3	3	0	13	8	31	0	1	0	0	0	0	1	7	3	1	0	1	3	3	4	5	4	3	0.947	114
3	3	.	.	.	1	1	-4	0	-4	0	0	0	0	.	.	.	.	.	.	8	7	52	1	0	0	0	0	0	0	.	95	1	1	0	.	.	.	.	.	.	0	113
1	1	2	3	2	2	2	3	2	1	0	0	1	1	2	3	1	1	3	1	13	19	35	0	0	0	0	1	0	0	4	2	1	0	0	2	2	1	2	4	1	1.0347	110
0	1	1	0	1	1	3	1	1	1	0	1	1	1	4	3	2	4	3	2	9	17	25	1	0	1	0	0	0	0	10	2	1	0	1	3	2	3	1	2	0	1.5397	116
0	1	1	1	1	0	3	1	-1	0	.	0	1	1	2	1	3	4	3	0	9	22	34	1	1	0	0	0	1	0	9	2	2	0	1	3	2	2	2	4	2	0.9601	123
1	1	2	0	2	2	3	1	0	1	.	0	.	.	3	3	1	2	2	4	13	.	73	1	.	0	0	0	0	0	8	1	2	0	0	3	3	3	4	4	3	0.3029	115
1	0	1	1	2	1	1	2	1	0	1	1	0	1	1	0	1	2	1	1	14	21	52	1	1	0	0	0	0	0	2	0	1	1	0	2	2	4	4	3	2	0.5008	127
